year,term,crn,subject,course,title,ap,a,am,bp,b,bm,cp,c,cm,dp,d,dm,f,w,professor
2017,Spring,29921,ANSC,205,World Animal Resources,6,50,0,10,6,0,0,0,0,0,0,0,0,0,"Parsons, Carl M"
2017,Spring,50326,ANSC,207,Companion Animal Biology &Care,14,25,6,2,1,0,0,0,0,0,1,0,0,0,"Andress, John P"
2017,Spring,50316,ANSC,207,Companion Animal Biology &Care,28,13,3,1,0,0,0,0,0,0,0,0,0,0,"Hackett, Mary E"
2017,Spring,50323,ANSC,207,Companion Animal Biology &Care,27,11,4,3,2,0,0,0,0,0,0,0,0,0,"Hackett, Mary E"
2017,Spring,50324,ANSC,207,Companion Animal Biology &Care,11,15,5,4,3,2,1,4,1,0,0,0,0,0,"de Flamingh, Alida"
2017,Spring,50321,ANSC,207,Companion Animal Biology &Care,16,15,6,4,7,0,1,0,0,0,0,0,1,0,"de Flamingh, Alida"
2017,Spring,54349,ANSC,223,Animal Nutrition,0,35,0,5,44,0,11,15,0,6,12,0,2,0,"Dilger, Ryan N"
2017,Spring,54350,ANSC,224,Animal Reproduction and Growth,9,15,4,11,24,6,4,27,7,3,5,3,3,1,"Miller, David J"
2017,Spring,50315,ANSC,250,Companion Animals in Society,273,108,48,40,38,20,14,15,13,6,7,4,12,1,"Albert, Sarah D"
2017,Spring,29959,ANSC,298,Undergraduate Seminar,30,11,2,1,1,2,0,0,0,0,0,0,0,0,"Hurley, Walter L"
2017,Spring,29925,ANSC,305,Human Animal Interactions,23,11,4,2,3,1,2,1,0,0,0,0,1,0,"Albert, Sarah D"
2017,Spring,59971,ANSC,363,Behavior of Domestic Animals,3,12,4,7,2,0,2,0,0,0,0,0,0,0,"Kukekova, Anna V"
2017,Spring,59408,ANSC,398,Companion Animal Spring Trip,34,0,0,1,0,0,0,0,0,0,0,0,0,0,"Albert, Sarah D"
2017,Spring,29963,ANSC,402,Sheep Production,0,26,0,0,12,0,0,1,0,0,0,0,0,0,"Cobb, Alan R"
2017,Spring,51162,ANSC,406,Zoo Animal Conservation Sci,35,28,9,13,14,11,5,7,0,0,2,0,0,0,"Roca, Alfred L"
2017,Spring,29979,ANSC,409,Meat Science,1,19,0,0,7,0,0,1,0,0,0,0,0,0,"Dilger, Anna C"
2017,Spring,39489,ANSC,422,Companion Animal Nutrition,0,20,0,0,16,0,0,5,0,0,3,0,0,0,"Swanson, Kelly S"
2017,Spring,29976,ANSC,438,Lactation Biology,6,17,2,1,0,0,1,0,0,0,0,0,0,0,"Hurley, Walter L"
2017,Spring,61557,ANSC,446,Population Genetics,5,10,0,2,3,0,0,1,0,0,1,0,0,0,"Roca, Alfred L"
2017,Spring,39603,ANSC,450,Comparative Immunobiology,0,17,0,0,19,0,0,4,0,0,0,0,0,0,"Steelman, Andrew J"
2017,Spring,56799,ANSC,498,Integrating Animal Sciences,0,58,0,0,7,0,0,1,0,0,0,0,0,0,"Loerch, Steven C"
2017,Spring,29989,ANSC,499,Dangerous Dog Breeds & Discrim,10,7,0,1,1,0,0,0,0,0,0,0,3,0,"Albert, Sarah D"
2017,Spring,29990,ANSC,520,Protein and Energy Nutrition,2,5,4,3,5,2,0,0,0,0,0,0,0,0,"Stein, Hans-Henrik"
2017,Spring,39957,ANSC,561,Animal Stress Physiology,3,15,2,2,0,1,0,1,0,0,0,0,0,0,"Johnson, Janeen L"
2017,Spring,54598,ANTH,101,Introduction to Anthropology,6,53,42,33,44,11,7,21,6,3,2,3,4,0,"Lucero, Lisa J"
2017,Spring,30027,ANTH,103,Anthro in a Changing World,0,37,34,20,33,23,14,17,6,3,4,1,2,0,"Moodie, Ellen"
2017,Spring,54206,ANTH,103,Anthro in a Changing World,4,54,66,23,46,28,9,15,9,1,4,6,12,0,"Finley, Amaziah Z"
2017,Spring,39005,ANTH,165,Lang & Culture Native North Am,12,8,0,1,0,0,0,0,0,0,1,0,0,0,"Davis, Jennifer L"
2017,Spring,30042,ANTH,175,Archaeology and Pop Culture,9,10,0,1,3,0,4,3,4,0,1,0,1,0,"Silverman, Helaine I"
2017,Spring,43563,ANTH,209,"Food, Culture, and Society",0,118,19,6,5,4,1,1,0,0,0,0,6,1,"Manalansan, Martin F"
2017,Spring,63359,ANTH,246,Forensic Science,19,182,13,9,13,2,1,4,1,0,1,0,2,0,"Jelinek, Petra"
2017,Spring,58654,ANTH,270,Language in Culture,4,9,6,3,1,0,0,1,0,0,0,0,1,0,"Kramer, Elise A"
2017,Spring,39018,ANTH,362,"Body, Personhood, and Culture",2,10,1,3,5,1,0,0,1,0,0,0,1,0,"Farnell, Brenda M"
2017,Spring,63521,ANTH,393,The World of Jewish Sepharad,2,4,0,7,3,1,1,1,1,0,2,0,0,0,"Saul, Mahir"
2017,Spring,46498,ANTH,462,Museum Theory and Practice,6,7,3,3,0,1,0,0,0,0,1,0,0,0,"Niculescu, Tatiana"
2017,Spring,38896,ARAB,404,Intermediate Stand Arabic II,5,3,5,1,4,1,0,1,1,0,0,0,0,0,"Sawwan, Rana J"
2017,Spring,30223,ARCH,210,Intro to the Hist of Arch,7,25,23,20,17,13,13,6,8,1,2,1,3,0,"Grossman, Heather E"
2017,Spring,52579,ARCH,233,Construction of Buildings,0,40,0,0,36,0,0,20,0,0,2,0,0,0,"Deutsch, Randall"
2017,Spring,30214,ARCH,272,Strategies of Arch Design,0,10,17,10,19,8,3,13,4,3,0,1,2,0,"Emmons, David J"
2017,Spring,30229,ARCH,341,Environment Tech HVAC,9,14,5,4,10,1,3,4,0,0,0,0,0,0,"Schwenk, David M"
2017,Spring,30234,ARCH,342,Environment Tech Ltg & Acoust,8,17,10,4,13,2,2,2,0,0,0,0,1,0,"Boubekri, Mohamed"
2017,Spring,30236,ARCH,352,Mech of Mat & Design Appl,20,21,24,10,15,5,4,4,1,0,0,0,0,0,"Uihlein, Marci S"
2017,Spring,61901,ARCH,409,Special Topics in Spanish Arch,0,6,6,5,7,6,0,0,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Spring,39948,ARCH,410,Ancient Egyptian & Greek Arch,2,8,1,4,6,6,1,5,1,0,0,0,2,0,"Senseney, John R"
2017,Spring,65831,ARCH,415,Neoclass & Nineteen Cent Arch,0,2,9,6,4,0,0,1,0,0,0,0,1,1,"Grossman, Heather E"
2017,Spring,39951,ARCH,416,Modern American Architecture,8,23,16,4,3,2,1,0,1,0,0,0,0,0,"Burns, Jennifer"
2017,Spring,30280,ARCH,452,Theory of Reinforced Concrete,17,24,9,12,6,1,0,0,2,0,0,0,0,0,"Aminmansour, Abbas"
2017,Spring,61903,ARCH,452,Theory of Reinforced Concrete,4,4,8,1,8,4,0,0,1,0,0,0,0,0,"Mitalski, Marc A"
2017,Spring,61902,ARCH,468,Overseas Architectural Studies,1,5,12,5,6,1,0,0,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Spring,65406,ARCH,475,Arch Design & Development,0,5,4,8,5,2,3,1,0,0,0,0,0,0,"Lapunzina, Alejandro"
2017,Spring,61894,ARCH,501,Architectural Practice,11,15,10,5,4,10,5,9,0,0,0,0,0,0,"Deutsch, Randall"
2017,Spring,52983,ART,100,Understanding Visual Culture,2,19,17,10,6,3,1,4,1,0,1,0,1,1,"Burns, Jennifer"
2017,Spring,65168,ART,104,Sculpture for Non-Majors,12,8,0,0,0,1,0,0,0,0,0,0,0,0,"Brunel, Nicole S"
2017,Spring,60561,ART,105,Visual Design for Non-Majors,4,14,5,1,0,0,1,0,0,0,0,0,0,0,"Bai, Qiuailin"
2017,Spring,63978,ART,105,Visual Design for Non-Majors,1,20,2,1,0,0,0,0,0,0,0,0,0,0,"Bai, Qiuailin"
2017,Spring,62245,ART,310,Design Thinking,0,30,10,3,1,0,0,0,0,0,0,0,0,0,"Goggin, Nan E"
2017,Spring,65475,ARTD,270,Design Methods,0,15,3,1,1,0,0,1,0,0,0,0,0,0,"Sethi Suresh, Simrun"
2017,Spring,65500,ARTD,299,Mining the University,9,8,3,2,0,0,2,0,0,0,0,0,1,0,"Craven, Eli J"
2017,Spring,39752,ARTD,313,Digital Interaction,0,15,8,8,3,2,1,0,0,0,0,0,1,0,"Thomas, Nekita S"
2017,Spring,65190,ARTD,313,Digital Interaction,1,22,4,7,4,0,0,0,0,0,0,0,0,0,"Kwon, Linda E"
2017,Spring,51827,ARTD,326,Sustainability & Manufacturing,5,14,17,7,4,4,1,0,0,1,0,0,1,0,"Thomas, Joyce K"
2017,Spring,65176,ARTD,333,Type & Image,7,9,2,0,3,0,0,1,0,0,0,1,1,0,"Robinson, Stacey"
2017,Spring,59043,ARTD,362,Photography Workshop,10,8,2,0,1,0,0,0,0,0,0,0,0,0,"Craven, Eli J"
2017,Spring,50477,ARTD,402,Industrial Design VI,4,6,10,3,0,0,0,0,0,0,0,0,0,0,"Weightman, David I"
2017,Spring,65179,ARTD,444,Typographic Systems,0,13,4,1,3,0,0,0,0,0,0,0,0,0,"Thomas, Nekita S"
2017,Spring,61984,ARTD,448,Professional Design Practice,8,20,8,5,3,1,1,0,0,0,0,0,0,0,"Sethi, Suresh"
2017,Spring,65182,ARTD,471,Graphic Design Capstone,2,19,8,2,1,0,0,0,0,0,0,0,0,0,"Benson, Eric"
2017,Spring,30550,ARTF,104,Drawing II,4,3,3,5,3,2,1,0,0,0,0,0,0,0,"Hammie, Patrick E"
2017,Spring,44294,ARTH,113,Introduction to African Art,3,5,4,2,2,1,2,0,2,1,1,0,0,0,"Richter, Sarah D"
2017,Spring,30623,ARTH,215,Greek Art,2,7,2,1,8,3,0,1,0,0,1,0,0,0,"Kreindler, Katharine R"
2017,Spring,65135,ARTH,242,Art Since 1940,1,8,8,5,0,3,1,2,0,0,0,0,0,0,"Romberg, Kristin"
2017,Spring,48074,ARTH,257,History of Photography,0,7,13,14,17,6,2,2,1,0,0,0,0,0,"Shea, Laura E"
2017,Spring,39087,ARTH,360,Women and the Visual Arts,0,5,11,6,3,2,1,0,0,0,1,1,2,1,"Rosenthal, Lisa"
2017,Spring,30779,ASTR,100,Introduction to Astronomy,29,8,12,4,10,8,5,2,4,3,4,0,6,0,"Evans, Jessica M"
2017,Spring,57338,ASTR,100,Introduction to Astronomy,39,90,62,50,59,31,26,14,9,7,5,3,21,5,"Evans, Jessica M"
2017,Spring,30832,ASTR,121,The Solar System,14,20,13,13,23,10,4,10,4,1,7,0,5,4,"Evans, Jessica M"
2017,Spring,30845,ASTR,122,Stars and Galaxies,31,34,18,22,17,9,10,6,12,1,0,0,3,1,"Looney, Leslie W"
2017,Spring,54508,ASTR,150,Killer Skies: Astro-Disasters,26,56,27,17,14,11,8,3,1,1,4,2,5,1,"Dunne, Bryan C"
2017,Spring,30855,ASTR,210,Introduction to Astrophysics,0,8,9,11,9,15,4,7,6,4,4,4,4,0,"Wong, Tony"
2017,Spring,39316,ASTR,405,Planetary Systems,1,9,4,5,3,5,0,2,0,0,0,0,1,0,"Dalal, Neal K"
2017,Spring,43741,ASTR,414,Astronomical Techniques,2,5,6,3,6,2,2,3,1,0,1,0,1,0,"Vieira, Joaquin D"
2017,Spring,39350,ATMS,100,Introduction to Meteorology,70,130,35,40,63,22,23,13,8,3,4,1,5,0,"McFarquhar, Greg M"
2017,Spring,39412,ATMS,120,Severe and Hazardous Weather,268,161,75,42,23,14,5,9,2,6,1,1,2,0,"Snodgrass, Eric R"
2017,Spring,30891,ATMS,120,Severe and Hazardous Weather,32,36,20,12,11,7,8,5,3,3,2,1,5,0,"Hence, Deanna"
2017,Spring,30894,ATMS,140,Climate and Global Change,2,15,9,9,11,6,5,3,1,0,0,2,4,1,"Schlesinger, Michael E"
2017,Spring,48377,ATMS,201,General Physical Meteorology,11,32,5,4,4,2,1,3,0,0,0,0,2,0,"Snodgrass, Eric R"
2017,Spring,50296,ATMS,305,Computing and Data Analysis,13,4,3,2,2,5,1,1,3,0,0,2,2,1,"Nesbitt, Stephen"
2017,Spring,57309,ATMS,307,Climate Processes,2,3,0,2,7,4,2,4,0,0,2,0,0,0,"Jain, Atul"
2017,Spring,63423,ATMS,502,Numerical Fluid Dynamics,5,9,2,3,1,0,0,1,0,0,0,0,0,0,"Jewett, Brian F"
2017,Spring,30956,BADM,300,The Legal Environment of Bus,16,19,7,3,8,6,3,7,0,2,1,1,1,1,"Fricke, Michael R"
2017,Spring,40037,BADM,300,The Legal Environment of Bus,41,71,43,34,26,14,9,4,7,2,1,0,3,0,"Fricke, Michael R"
2017,Spring,30963,BADM,310,Mgmt and Organizational Beh,70,65,49,34,44,25,18,10,8,4,4,0,3,1,"Love, E G"
2017,Spring,57199,BADM,310,Mgmt and Organizational Beh,0,93,6,3,3,0,1,0,0,0,0,0,0,0,"Shabbir, Muhammad S"
2017,Spring,31044,BADM,311,Individual Behavior in Orgs,0,29,19,7,2,1,0,0,0,0,0,0,0,0,"Gajendran, Ravi S"
2017,Spring,39261,BADM,311,Individual Behavior in Orgs,0,11,8,4,2,2,1,0,0,0,0,0,1,0,"Gajendran, Ravi S"
2017,Spring,31048,BADM,312,Org Design and Environment,4,15,7,3,1,2,1,0,0,0,0,0,1,0,"Lee, Seung Hoon"
2017,Spring,31071,BADM,313,Human Resource Management,3,6,4,4,14,1,0,0,2,0,0,0,0,0,"Kraatz, Matthew S"
2017,Spring,63687,BADM,314,Leading Negotiations,0,5,13,14,9,3,1,0,0,0,0,0,0,0,"Jang, Daisung"
2017,Spring,30958,BADM,320,Principles of Marketing,338,81,30,17,4,1,1,1,1,0,0,0,0,1,"Wolters, Mark E"
2017,Spring,55843,BADM,320,Principles of Marketing,0,105,0,4,2,1,0,0,0,2,0,0,0,1,"Shabbir, Muhammad S"
2017,Spring,40724,BADM,322,Marketing Research,0,10,9,17,7,1,0,0,0,0,0,0,0,0,"Anand, Sowmya"
2017,Spring,31038,BADM,322,Marketing Research,4,13,11,1,0,2,0,0,0,0,0,0,0,0,"Noel, Hayden N"
2017,Spring,31053,BADM,323,Marketing Communications,0,26,9,3,4,0,1,0,0,1,1,0,0,0,"Shabbir, Muhammad S"
2017,Spring,31057,BADM,324,Purchasing and Supply Mgmnt,3,41,13,5,4,0,0,0,0,0,0,0,0,0,"Palekar, Udatta S"
2017,Spring,31059,BADM,325,Consumer Behavior,8,14,11,0,2,0,0,0,0,0,0,0,0,0,"Otnes, Cornelia C"
2017,Spring,31060,BADM,325,Consumer Behavior,11,9,11,1,2,3,1,0,0,0,0,0,0,0,"Otnes, Cornelia C"
2017,Spring,61562,BADM,326,Pricing Policies,7,14,1,5,5,0,0,1,0,0,0,0,0,0,"Liu, Yunchuan"
2017,Spring,31073,BADM,327,Marketing to Business and Govt,2,19,0,7,0,0,1,0,0,0,0,0,0,0,"Nezami, Mehdi"
2017,Spring,47944,BADM,337,Practicum in Supply Chain Mgt,5,32,12,3,3,0,0,0,0,0,0,0,0,0,"Palekar, Udatta S"
2017,Spring,39324,BADM,350,IT for Networked Organizations,0,39,9,5,10,1,0,0,0,0,0,0,0,0,"Nelson, Matthew L"
2017,Spring,50065,BADM,350,IT for Networked Organizations,0,5,15,13,16,6,0,0,1,1,1,0,0,0,"Sachdev, Vishal"
2017,Spring,50233,BADM,350,IT for Networked Organizations,8,23,25,3,4,2,0,0,0,0,0,0,0,0,"Subramanyam, Ramanath"
2017,Spring,59972,BADM,350,IT for Networked Organizations,8,26,18,5,3,2,0,0,0,0,0,0,0,0,"Subramanyam, Ramanath"
2017,Spring,31226,BADM,352,Database Design and Management,3,42,12,7,2,0,0,0,0,0,0,0,0,0,"Yang, Yi"
2017,Spring,31238,BADM,353,Info Sys Analysis and Design,1,19,12,12,10,3,1,1,0,0,1,0,0,0,"Haran, Vidya"
2017,Spring,30968,BADM,366,Product Design and Development,4,21,24,4,1,0,0,0,0,0,0,0,0,0,"Weightman, David I"
2017,Spring,31024,BADM,374,Management Decision Models,2,18,8,16,10,1,6,1,0,0,0,0,1,0,"Elsaleiby, Aber"
2017,Spring,31007,BADM,374,Management Decision Models,1,14,11,1,10,5,2,0,0,0,0,0,0,0,"Elsaleiby, Aber"
2017,Spring,46940,BADM,375,Business Process Management,3,5,11,16,7,9,2,1,0,0,0,0,0,1,"Lim, Michael K"
2017,Spring,52243,BADM,375,Business Process Management,6,5,9,11,11,11,1,0,0,0,1,0,0,0,"Lim, Michael K"
2017,Spring,64936,BADM,375,Business Process Management,0,6,6,7,10,3,2,2,1,1,0,0,0,0,"Scott, Nehemiah"
2017,Spring,31076,BADM,378,Logistics Management,0,12,18,10,10,5,2,3,0,2,0,0,1,1,"Scott, Nehemiah"
2017,Spring,47946,BADM,379,Business Process Improvement,1,7,8,9,5,4,0,0,0,0,0,0,0,0,"Anand, Gopesh J"
2017,Spring,39130,BADM,380,International Business,2,24,8,8,6,5,3,1,1,0,0,1,0,0,"Bucheli, Marcelo"
2017,Spring,51543,BADM,380,International Business,5,19,8,2,1,1,0,0,0,0,0,0,0,0,"Bucheli, Marcelo"
2017,Spring,54782,BADM,380,International Business,17,6,1,1,0,0,0,1,0,0,0,0,0,0,"Zhang, Nan"
2017,Spring,58441,BADM,381,Multinational Management,6,10,2,1,0,1,0,0,0,0,1,0,0,0,"Minefee, Ishva"
2017,Spring,51561,BADM,382,International Marketing,6,13,14,5,0,0,0,0,0,0,0,0,0,0,"Koo, Minkyung"
2017,Spring,58442,BADM,395,Making Things,0,11,6,0,3,0,1,0,0,0,0,0,0,0,"Rindfleisch, Aric P"
2017,Spring,31030,BADM,395,Case Prob Formulation&Solution,10,14,11,7,0,0,1,0,0,0,0,0,0,1,"Somaya, Deepak"
2017,Spring,45166,BADM,395,Digital Making Seminar,0,13,5,1,1,0,0,1,0,0,0,0,0,0,"Sachdev, Vishal"
2017,Spring,45357,BADM,395,Data Science & Analytics,0,22,9,1,0,0,0,0,0,0,0,0,0,0,"Kim, Sung W"
2017,Spring,31028,BADM,395,Foundations of Business,0,23,4,0,2,0,0,1,0,0,0,0,0,1,"Echambadi, Rajagopal"
2017,Spring,58743,BADM,403,Principles of Business Law,25,51,26,16,5,1,2,0,0,0,0,1,1,0,"Fricke, Michael R"
2017,Spring,31065,BADM,445,Small Business Consulting,8,14,1,4,1,0,0,0,0,0,0,0,0,0,"Kurtz, Jeffrey M"
2017,Spring,31067,BADM,446,Entrepreneurship Sm Bus Form,0,24,9,1,0,0,0,0,0,0,0,0,0,0,"Isserman, Noah J"
2017,Spring,31082,BADM,449,Business Policy and Strategy,0,16,11,6,4,1,2,1,0,0,0,0,0,0,"Anderson, Phillip C"
2017,Spring,31084,BADM,449,Business Policy and Strategy,2,14,6,6,6,2,2,1,0,0,1,0,0,0,"Kim, June-Young"
2017,Spring,31181,BADM,449,Business Policy and Strategy,0,14,2,11,2,0,3,4,0,0,0,0,0,0,"Chattopadhyay, Shinjinee"
2017,Spring,31185,BADM,449,Business Policy and Strategy,0,17,10,9,2,0,0,2,0,0,0,0,0,0,"Chattopadhyay, Shinjinee"
2017,Spring,31188,BADM,449,Business Policy and Strategy,1,15,10,5,9,0,1,0,0,0,0,0,1,0,"Anderson, Phillip C"
2017,Spring,31194,BADM,449,Business Policy and Strategy,9,6,7,12,3,4,4,0,0,0,0,0,0,0,"Shah, Sonali K"
2017,Spring,31198,BADM,449,Business Policy and Strategy,0,15,10,7,4,1,5,0,0,0,0,0,0,0,"Kim, June-Young"
2017,Spring,31203,BADM,449,Business Policy and Strategy,3,0,8,16,6,3,2,4,0,0,0,0,1,0,"Shah, Sonali K"
2017,Spring,31217,BADM,449,Business Policy and Strategy,0,7,10,4,9,4,2,2,0,0,1,0,0,0,"Kim, June-Young"
2017,Spring,31220,BADM,449,Business Policy and Strategy,10,7,11,7,7,0,1,1,0,0,0,0,0,0,"Shah, Sonali K"
2017,Spring,31247,BADM,453,Decision Support Systems,18,19,10,2,0,0,0,0,0,0,0,0,0,0,"Han, Wencui"
2017,Spring,66093,BADM,508,Leadership and Teams,0,33,54,64,58,13,5,1,4,1,0,0,1,1,"Northcraft, Gregory B"
2017,Spring,66091,BADM,508,Leadership and Teams,0,3,5,6,11,6,2,1,2,1,0,0,1,1,"Northcraft, Gregory B"
2017,Spring,44277,BADM,508,Leadership and Teams,0,15,10,9,3,0,0,0,0,0,0,0,0,0,"Loewenstein, Jeffrey"
2017,Spring,31285,BADM,509,Managing Organizations,0,22,7,3,0,0,0,0,0,0,0,0,0,0,"Bednar, Michael K"
2017,Spring,66095,BADM,520,Marketing Management,1,200,12,6,2,0,0,0,0,0,0,0,1,0,"Noel, Hayden N"
2017,Spring,66096,BADM,520,Marketing Management,0,16,3,3,0,0,0,0,0,0,0,0,3,0,"Noel, Hayden N"
2017,Spring,54783,BADM,520,Marketing Management,8,18,9,2,0,0,0,0,0,0,0,0,0,0,"Noel, Hayden N"
2017,Spring,39049,BADM,528,Promotional Strategy,0,12,0,0,19,0,0,1,0,0,0,0,0,0,"Shavitt, Sharon"
2017,Spring,46206,BADM,543,Technology Strategy,7,11,13,9,6,3,0,0,0,0,0,0,0,0,"Somaya, Deepak"
2017,Spring,57151,BADM,543,Technology Strategy,1,8,12,13,6,0,0,1,0,0,0,0,0,0,"Somaya, Deepak"
2017,Spring,31417,BADM,544,Strategic Management,0,11,21,4,8,6,0,0,0,0,0,0,0,0,"Mahoney, Joseph T"
2017,Spring,65338,BADM,550,Technology Practicum,9,20,14,4,1,5,0,0,0,0,0,0,0,0,"Kurtz, Jeffrey M"
2017,Spring,57163,BADM,551,Managing Intellectual Property,1,19,22,0,0,0,0,1,0,0,0,0,0,0,"Bradley, Joe A"
2017,Spring,58386,BADM,552,Legal Aspects of Mgt Decisions,0,37,7,2,1,0,1,1,0,0,0,0,0,0,"Leroy, Michael H"
2017,Spring,31422,BADM,557,Dec Support and Knowledge Mgt,31,16,5,0,1,0,0,0,0,0,0,0,0,0,"Han, Wencui"
2017,Spring,64948,BADM,562,Social Media Strategy,0,16,7,4,0,0,0,0,0,0,0,0,0,0,"Larson, Eric"
2017,Spring,46211,BADM,566,Supply Chain Management,32,25,0,1,0,0,0,0,0,0,0,0,0,0,"Mukherjee, Ujjal K"
2017,Spring,58875,BADM,572,Stat for Mgt Decision Making,4,8,10,2,1,1,3,1,0,0,1,0,0,0,"Taghaboni-Dutta, Fataneh"
2017,Spring,46631,BADM,573,Quant Analysis of Decisions,2,15,10,5,6,4,2,0,0,0,0,0,0,0,"Kwon, Hyok-Jon D"
2017,Spring,46484,BADM,574,Simulation and Risk Analysis,1,15,21,5,9,1,0,1,0,0,0,0,1,0,"Kwon, Hyok-Jon D"
2017,Spring,57152,BADM,574,Simulation and Risk Analysis,2,14,10,9,11,3,1,0,0,0,0,0,0,0,"Kwon, Hyok-Jon D"
2017,Spring,52257,BADM,583,Euro Business Strategy,33,30,0,2,0,0,0,0,0,0,0,0,0,0,"Martinez, Candace A"
2017,Spring,55579,BADM,584,Global Marketing,11,13,0,18,3,0,0,3,0,0,0,0,0,0,"Liu, Yunchuan"
2017,Spring,46214,BADM,589,Project Management,8,21,13,9,8,1,1,0,0,0,0,0,0,0,"Taghaboni-Dutta, Fataneh"
2017,Spring,57154,BADM,589,Project Management,2,12,11,10,6,8,4,1,1,0,0,0,0,0,"Taghaboni-Dutta, Fataneh"
2017,Spring,47816,BADM,590,Predictive Data Analytics,2,33,19,6,2,0,0,0,0,0,0,0,0,0,"Ye, Han"
2017,Spring,52708,BADM,590,Brand Management,1,11,8,8,0,0,0,0,0,0,0,0,0,0,"Torelli, Carlos J"
2017,Spring,54986,BADM,590,The Economics of Organizations,1,7,2,5,6,0,0,0,0,0,0,0,0,0,"Bercovitz, Janet E"
2017,Spring,31482,BADM,590,Social Media Analytics,4,62,0,0,0,1,0,0,0,0,0,0,0,0,"Yun, Joseph T"
2017,Spring,47491,BADM,590,Strategic Innovation,2,18,10,6,2,0,0,0,0,0,0,0,0,0,"Echambadi, Rajagopal"
2017,Spring,47492,BADM,590,Bus Ethics & Corp. Resp.,2,16,12,8,0,0,0,0,0,0,0,0,0,0,"Lansing, Paul"
2017,Spring,47624,BADM,590,Global Capstone Project Trip,33,2,2,1,0,0,0,0,0,0,0,0,0,0,"Watkins, Ronald S"
2017,Spring,52992,BADM,590,Big Data,12,6,7,7,3,3,0,0,0,0,0,0,0,0,"Hartman, Kevin E"
2017,Spring,62538,BADM,593,Research in Special Fields,0,29,0,0,9,0,0,0,0,0,0,0,0,1,"Shavitt, Sharon"
2017,Spring,38713,BIOC,446,Physical Biochemistry,5,7,12,9,11,6,1,1,0,0,0,0,0,0,"Zhang, Kai"
2017,Spring,31674,BIOC,455,Technqs Biochem & Biotech,0,10,6,3,1,2,1,0,0,0,0,0,0,0,"Schurig Briccio, Lici A"
2017,Spring,58725,BIOC,455,Technqs Biochem & Biotech,1,1,5,7,4,1,2,0,0,0,1,0,0,0,"Schurig Briccio, Lici A"
2017,Spring,31790,BIOE,120,Introduction to Bioengineering,48,7,5,1,2,0,1,0,0,0,0,0,1,1,"Pool, Marcia A"
2017,Spring,46396,BIOE,202,Cell & Tissue Engineering Lab,1,5,7,9,9,4,0,2,1,0,0,0,1,0,"Jensen, Karin J"
2017,Spring,60964,BIOE,205,Signals & Systems in Bioengrg,9,10,8,10,7,5,5,5,4,1,0,1,2,0,"Pool, Marcia A"
2017,Spring,60965,BIOE,310,Comp Tools Bio Data,8,14,8,15,8,6,2,2,1,0,0,0,0,0,"Maslov, Sergei S"
2017,Spring,60966,BIOE,360,Transport & Flow in Bioengrg,4,51,12,3,0,0,0,0,0,0,0,0,0,0,"Amos, Jennifer"
2017,Spring,33725,BIOE,414,Biomedical Instrumentation,2,16,25,11,9,4,0,0,0,0,0,0,1,1,"Dobrucki, Wawrzyniec"
2017,Spring,33736,BIOE,415,Biomedical Instrumentation Lab,29,13,9,10,0,1,2,1,0,1,1,0,2,0,"Pool, Marcia A"
2017,Spring,65299,BIOE,420,Intro Bio Control Systems,2,27,0,1,18,0,0,1,0,0,0,0,0,0,"Sutton, Brad"
2017,Spring,65048,BIOE,436,Senior Design II,18,29,6,1,0,0,0,0,0,0,0,0,0,0,"Amos, Jennifer"
2017,Spring,60231,BIOE,498,Stem Cell Bioengineering,0,8,8,1,5,1,0,0,0,0,0,0,0,0,"Underhill, Gregory H"
2017,Spring,51858,BTW,250,Principles Bus Comm,0,3,10,1,1,4,1,0,0,0,1,0,0,0,"Moss, Andrew P"
2017,Spring,31492,BTW,250,Principles Bus Comm,0,5,7,6,2,0,1,0,0,0,0,0,0,0,"Kelly, Daniel"
2017,Spring,31515,BTW,250,Principles Bus Comm,0,9,6,3,1,0,1,0,1,0,1,0,0,0,"Moss, Andrew P"
2017,Spring,31498,BTW,250,Principles Bus Comm,0,15,6,1,1,0,0,0,0,0,0,0,0,0,"Grohens, Joseph"
2017,Spring,31537,BTW,250,Principles Bus Comm,9,7,2,3,0,0,0,0,0,0,0,0,0,1,"Claborn, John P"
2017,Spring,65192,BTW,250,Principles Bus Comm,0,8,12,0,1,1,0,0,0,1,0,0,0,0,"Kelly, Daniel"
2017,Spring,46085,BTW,250,Principles Bus Comm,3,18,0,1,1,0,0,0,0,0,1,0,0,0,"Claborn, John P"
2017,Spring,65193,BTW,250,Principles Bus Comm,0,18,3,2,0,0,0,0,0,0,0,0,0,0,"Micks, Taylor H"
2017,Spring,65194,BTW,250,Principles Bus Comm,0,11,3,4,4,0,1,0,0,0,0,0,0,0,"Merrill, Andrew"
2017,Spring,31519,BTW,250,Principles Bus Comm,2,10,6,2,0,0,0,0,0,0,1,0,0,0,"Liepert, Susan"
2017,Spring,31523,BTW,250,Principles Bus Comm,1,15,4,3,0,1,0,0,0,0,0,0,0,0,"Liepert, Susan"
2017,Spring,31525,BTW,250,Principles Bus Comm,0,10,4,7,1,0,1,0,0,0,0,0,0,0,"McGuire, Lee"
